arm,bank_id,prompt,repeat,sensor_id,severity,spike_value,summary,fallback,attempts,latency_ms,input_tokens,output_tokens,replicated
qwen3_4b__production,T13-typo25-v1,oip pressure rupture on Machine 3,2,Xs4,HIGH,0.92,[qwen3:4b] Oil pressure sensor Xs4 showing critical rupture — possible hydraulic system failure.,False,1,6862.19334602356,1655,87,True
qwen3_4b__production,T13-typo25-v2,oil pressue rupture on Machine 3,0,Xs4,HIGH,0.92,[qwen3:4b] Oil pressure sensor Xs4 showing catastrophic rupture — immediate shutdown required.,False,1,6951.063632965088,1655,86,False
qwen3_4b__production,T13-typo25-v2,oil pressue rupture on Machine 3,1,Xs4,HIGH,0.92,[qwen3:4b] Oil pressure sensor Xs4 showing catastrophic rupture — immediate shutdown required.,False,1,6951.063632965088,1655,86,True
qwen3_4b__production,T13-typo25-v2,oil pressue rupture on Machine 3,2,Xs4,HIGH,0.92,[qwen3:4b] Oil pressure sensor Xs4 showing catastrophic rupture — immediate shutdown required.,False,1,6951.063632965088,1655,86,True
qwen3_4b__production,T13-typo25-v3,oik pressure rupture on Machine 3,0,Xs4,HIGH,0.92,[qwen3:4b] Oil pressure sensor Xs4 showing critical rupture — possible hydraulic system failure.,False,1,6920.158863067627,1655,87,False
qwen3_4b__production,T13-typo25-v3,oik pressure rupture on Machine 3,1,Xs4,HIGH,0.92,[qwen3:4b] Oil pressure sensor Xs4 showing critical rupture — possible hydraulic system failure.,False,1,6920.158863067627,1655,87,True
qwen3_4b__production,T13-typo25-v3,oik pressure rupture on Machine 3,2,Xs4,HIGH,0.92,[qwen3:4b] Oil pressure sensor Xs4 showing critical rupture — possible hydraulic system failure.,False,1,6920.158863067627,1655,87,True
qwen3_4b__production,T13-typo50-v1,oil pressuhre rupturew on Machine 3,0,Xs4,HIGH,0.92,[qwen3:4b] Oil pressure sensor Xs4 showing critical surge — possible hydraulic rupture on Machine 3.,False,1,7322.436571121216,1657,90,False
qwen3_4b__production,T13-typo50-v1,oil pressuhre rupturew on Machine 3,1,Xs4,HIGH,0.92,[qwen3:4b] Oil pressure sensor Xs4 showing critical surge — possible hydraulic rupture on Machine 3.,False,1,7322.436571121216,1657,90,True
qwen3_4b__production,T13-typo50-v1,oil pressuhre rupturew on Machine 3,2,Xs4,HIGH,0.92,[qwen3:4b] Oil pressure sensor Xs4 showing critical surge — possible hydraulic rupture on Machine 3.,False,1,7322.436571121216,1657,90,True
qwen3_4b__production,T13-typo50-v2,oilo pressure rutpure on Machine 3,0,Xs4,HIGH,0.92,[qwen3:4b] Oil pressure sensor Xs4 showing critical surge — possible hydraulic rupture on Machine 3.,False,1,7183.738708496094,1656,90,False
qwen3_4b__production,T13-typo50-v2,oilo pressure rutpure on Machine 3,1,Xs4,HIGH,0.92,[qwen3:4b] Oil pressure sensor Xs4 showing critical surge — possible hydraulic rupture on Machine 3.,False,1,7183.738708496094,1656,90,True
qwen3_4b__production,T13-typo50-v2,oilo pressure rutpure on Machine 3,2,Xs4,HIGH,0.92,[qwen3:4b] Oil pressure sensor Xs4 showing critical surge — possible hydraulic rupture on Machine 3.,False,1,7183.738708496094,1656,90,True
qwen3_4b__production,T13-typo50-v3,iol prtessure rupture on Machine 3,0,Xs4,HIGH,0.92,[qwen3:4b] Oil pressure sensor Xs4 showing critical rupture — possible hydraulic system failure.,False,1,7022.429466247559,1657,87,False
qwen3_4b__production,T13-typo50-v3,iol prtessure rupture on Machine 3,1,Xs4,HIGH,0.92,[qwen3:4b] Oil pressure sensor Xs4 showing critical rupture — possible hydraulic system failure.,False,1,7022.429466247559,1657,87,True
qwen3_4b__production,T13-typo50-v3,iol prtessure rupture on Machine 3,2,Xs4,HIGH,0.92,[qwen3:4b] Oil pressure sensor Xs4 showing critical rupture — possible hydraulic system failure.,False,1,7022.429466247559,1657,87,True
qwen3_4b__production,T14-typo25-v1,expolosion in Machine 4,0,W0,HIGH,0.95,[qwen3:4b] Motor RPM sensor W0 showing catastrophic failure — explosion likely caused shaft lock or complete motor shutdown.,False,1,7315.226078033447,1655,90,False
qwen3_4b__production,T14-typo25-v1,expolosion in Machine 4,1,W0,HIGH,0.95,[qwen3:4b] Motor RPM sensor W0 showing catastrophic failure — explosion likely caused shaft lock or complete motor shutdown.,False,1,7315.226078033447,1655,90,True
qwen3_4b__production,T14-typo25-v1,expolosion in Machine 4,2,W0,HIGH,0.95,[qwen3:4b] Motor RPM sensor W0 showing catastrophic failure — explosion likely caused shaft lock or complete motor shutdown.,False,1,7315.226078033447,1655,90,True
qwen3_4b__production,T14-typo25-v2,explosino in Machine 4,0,Xs2,HIGH,0.95,[qwen3:4b] Bearing temperature sensor Xs2 showing critical overheat — possible catastrophic bearing failure due to explosion.,False,1,7357.6295375823975,1653,92,False
qwen3_4b__production,T14-typo25-v2,explosino in Machine 4,1,Xs2,HIGH,0.95,[qwen3:4b] Bearing temperature sensor Xs2 showing critical overheat — possible catastrophic bearing failure due to explosion.,False,1,7357.6295375823975,1653,92,True
qwen3_4b__production,T14-typo25-v2,explosino in Machine 4,2,Xs2,HIGH,0.95,[qwen3:4b] Bearing temperature sensor Xs2 showing critical overheat — possible catastrophic bearing failure due to explosion.,False,1,7357.6295375823975,1653,92,True
qwen3_4b__production,T14-typo25-v3,eplosion in Machine 4,0,W0,HIGH,0.92,[qwen3:4b] Motor RPM sensor W0 showing catastrophic failure — possible shaft lock or complete motor stop.,False,1,6704.7388553619385,1653,88,False
qwen3_4b__production,T14-typo25-v3,eplosion in Machine 4,1,W0,HIGH,0.92,[qwen3:4b] Motor RPM sensor W0 showing catastrophic failure — possible shaft lock or complete motor stop.,False,1,6704.7388553619385,1653,88,True
qwen3_4b__production,T14-typo25-v3,eplosion in Machine 4,2,W0,HIGH,0.92,[qwen3:4b] Motor RPM sensor W0 showing catastrophic failure — possible shaft lock or complete motor stop.,False,1,6704.7388553619385,1653,88,True
qwen3_4b__production,T14-typo50-v1,exposion in Machine 4,0,Xs2,HIGH,0.95,[qwen3:4b] Bearing temperature sensor Xs2 showing critical overheat — possible catastrophic bearing failure due to explosion.,False,1,7265.354633331299,1653,92,False
qwen3_4b__production,T14-typo50-v1,exposion in Machine 4,1,Xs2,HIGH,0.95,[qwen3:4b] Bearing temperature sensor Xs2 showing critical overheat — possible catastrophic bearing failure due to explosion.,False,1,7265.354633331299,1653,92,True
qwen3_4b__production,T14-typo50-v1,exposion in Machine 4,2,Xs2,HIGH,0.95,[qwen3:4b] Bearing temperature sensor Xs2 showing critical overheat — possible catastrophic bearing failure due to explosion.,False,1,7265.354633331299,1653,92,True
qwen3_4b__production,T14-typo50-v2,xplosion in Machine 4,0,Xs2,HIGH,0.92,[qwen3:4b] Bearing temperature sensor Xs2 showing critical overheat — possible catastrophic bearing failure due to explosion.,False,1,7391.061305999756,1653,92,False
qwen3_4b__production,T14-typo50-v2,xplosion in Machine 4,1,Xs2,HIGH,0.92,[qwen3:4b] Bearing temperature sensor Xs2 showing critical overheat — possible catastrophic bearing failure due to explosion.,False,1,7391.061305999756,1653,92,True
qwen3_4b__production,T14-typo50-v2,xplosion in Machine 4,2,Xs2,HIGH,0.92,[qwen3:4b] Bearing temperature sensor Xs2 showing critical overheat — possible catastrophic bearing failure due to explosion.,False,1,7391.061305999756,1653,92,True
qwen3_4b__production,T14-typo50-v3,explosiuon in Machine 4,0,W0,HIGH,0.92,[qwen3:4b] Motor RPM sensor W0 showing catastrophic failure — possible shaft lock or complete motor shutdown.,False,1,7003.174304962158,1654,88,False
qwen3_4b__production,T14-typo50-v3,explosiuon in Machine 4,1,W0,HIGH,0.92,[qwen3:4b] Motor RPM sensor W0 showing catastrophic failure — possible shaft lock or complete motor shutdown.,False,1,7003.174304962158,1654,88,True
qwen3_4b__production,T14-typo50-v3,explosiuon in Machine 4,2,W0,HIGH,0.92,[qwen3:4b] Motor RPM sensor W0 showing catastrophic failure — possible shaft lock or complete motor shutdown.,False,1,7003.174304962158,1654,88,True
qwen3_4b__production,T15-typo25-v1,shaft olck on Machine 5,0,W0,HIGH,0.91,[qwen3:4b] Motor RPM sensor W0 showing complete stop — possible shaft lock failure on Machine 5.,False,1,6487.489938735962,1654,89,False
qwen3_4b__production,T15-typo25-v1,shaft olck on Machine 5,1,W0,HIGH,0.91,[qwen3:4b] Motor RPM sensor W0 showing complete stop — possible shaft lock failure on Machine 5.,False,1,6487.489938735962,1654,89,True
qwen3_4b__production,T15-typo25-v1,shaft olck on Machine 5,2,W0,HIGH,0.91,[qwen3:4b] Motor RPM sensor W0 showing complete stop — possible shaft lock failure on Machine 5.,False,1,6487.489938735962,1654,89,True
qwen3_4b__production,T15-typo25-v2,sahft lock on Machine 5,0,W0,HIGH,0.91,[qwen3:4b] Motor RPM sensor W0 showing sudden stop — possible shaft lock failure on Machine 5.,False,1,6261.770009994507,1655,89,False
qwen3_4b__production,T15-typo25-v2,sahft lock on Machine 5,1,W0,HIGH,0.91,[qwen3:4b] Motor RPM sensor W0 showing sudden stop — possible shaft lock failure on Machine 5.,False,1,6261.770009994507,1655,89,True
qwen3_4b__production,T15-typo25-v2,sahft lock on Machine 5,2,W0,HIGH,0.91,[qwen3:4b] Motor RPM sensor W0 showing sudden stop — possible shaft lock failure on Machine 5.,False,1,6261.770009994507,1655,89,True
qwen3_4b__production,T15-typo25-v3,shaft lck on Machine 5,0,W0,HIGH,0.91,[qwen3:4b] Motor RPM sensor W0 showing sudden stop — possible shaft lock failure on Machine 5.,False,1,7159.5141887664795,1654,89,False
qwen3_4b__production,T15-typo25-v3,shaft lck on Machine 5,1,W0,HIGH,0.91,[qwen3:4b] Motor RPM sensor W0 showing sudden stop — possible shaft lock failure on Machine 5.,False,1,7159.5141887664795,1654,89,True
qwen3_4b__production,T15-typo25-v3,shaft lck on Machine 5,2,W0,HIGH,0.91,[qwen3:4b] Motor RPM sensor W0 showing sudden stop — possible shaft lock failure on Machine 5.,False,1,7159.5141887664795,1654,89,True
qwen3_4b__production,T15-typo50-v1,shaft olck on Machine 5,0,W0,HIGH,0.91,[qwen3:4b] Motor RPM sensor W0 showing complete stop — possible shaft lock failure on Machine 5.,False,1,7189.404010772705,1654,89,False
qwen3_4b__production,T15-typo50-v1,shaft olck on Machine 5,1,W0,HIGH,0.91,[qwen3:4b] Motor RPM sensor W0 showing complete stop — possible shaft lock failure on Machine 5.,False,1,7189.404010772705,1654,89,True
qwen3_4b__production,T15-typo50-v1,shaft olck on Machine 5,2,W0,HIGH,0.91,[qwen3:4b] Motor RPM sensor W0 showing complete stop — possible shaft lock failure on Machine 5.,False,1,7189.404010772705,1654,89,True
qwen3_4b__production,T15-typo50-v2,xhaft lock on Machine 5,0,W0,HIGH,0.91,[qwen3:4b] Motor RPM sensor W0 showing sudden stop — possible shaft lock failure on Machine 5.,False,1,7340.210437774658,1654,89,False
qwen3_4b__production,T15-typo50-v2,xhaft lock on Machine 5,1,W0,HIGH,0.91,[qwen3:4b] Motor RPM sensor W0 showing sudden stop — possible shaft lock failure on Machine 5.,False,1,7340.210437774658,1654,89,True
qwen3_4b__production,T15-typo50-v2,xhaft lock on Machine 5,2,W0,HIGH,0.91,[qwen3:4b] Motor RPM sensor W0 showing sudden stop — possible shaft lock failure on Machine 5.,False,1,7340.210437774658,1654,89,True
qwen3_4b__production,T15-typo50-v3,shaft llck on Machine 5,0,W0,HIGH,0.91,[qwen3:4b] Motor RPM sensor W0 showing complete stop — possible shaft lock failure on Machine 5.,False,1,7167.121410369873,1654,89,False
qwen3_4b__production,T15-typo50-v3,shaft llck on Machine 5,1,W0,HIGH,0.91,[qwen3:4b] Motor RPM sensor W0 showing complete stop — possible shaft lock failure on Machine 5.,False,1,7167.121410369873,1654,89,True
qwen3_4b__production,T15-typo50-v3,shaft llck on Machine 5,2,W0,HIGH,0.91,[qwen3:4b] Motor RPM sensor W0 showing complete stop — possible shaft lock failure on Machine 5.,False,1,7167.121410369873,1654,89,True
qwen3_4b__production,T16-typo25-v1,bearing overhaet on metal press,0,Xs2,HIGH,0.89,[qwen3:4b] Bearing temperature sensor Xs2 showing critical overheat — potential metal press bearing failure.,False,1,7244.242429733276,1654,90,False
qwen3_4b__production,T16-typo25-v1,bearing overhaet on metal press,1,Xs2,HIGH,0.89,[qwen3:4b] Bearing temperature sensor Xs2 showing critical overheat — potential metal press bearing failure.,False,1,7244.242429733276,1654,90,True
qwen3_4b__production,T16-typo25-v1,bearing overhaet on metal press,2,Xs2,HIGH,0.89,[qwen3:4b] Bearing temperature sensor Xs2 showing critical overheat — potential metal press bearing failure.,False,1,7244.242429733276,1654,90,True
qwen3_4b__production,T16-typo25-v2,bearing overheqt on metal press,0,Xs2,MEDIUM,0.88,[qwen3:4b] Bearing temperature sensor Xs2 showing elevated thermal stress — potential friction heat buildup in metal press.,False,1,7450.173377990723,1653,93,False
qwen3_4b__production,T16-typo25-v2,bearing overheqt on metal press,1,Xs2,MEDIUM,0.88,[qwen3:4b] Bearing temperature sensor Xs2 showing elevated thermal stress — potential friction heat buildup in metal press.,False,1,7450.173377990723,1653,93,True
qwen3_4b__production,T16-typo25-v2,bearing overheqt on metal press,2,Xs2,MEDIUM,0.88,[qwen3:4b] Bearing temperature sensor Xs2 showing elevated thermal stress — potential friction heat buildup in metal press.,False,1,7450.173377990723,1653,93,True
qwen3_4b__production,T16-typo25-v3,baring overheat on metal press,0,Xs2,HIGH,0.88,[qwen3:4b] Bearing temperature sensor Xs2 showing critical overheat — potential metal press bearing failure.,False,1,7301.849126815796,1654,90,False
qwen3_4b__production,T16-typo25-v3,baring overheat on metal press,1,Xs2,HIGH,0.88,[qwen3:4b] Bearing temperature sensor Xs2 showing critical overheat — potential metal press bearing failure.,False,1,7301.849126815796,1654,90,True
qwen3_4b__production,T16-typo25-v3,baring overheat on metal press,2,Xs2,HIGH,0.88,[qwen3:4b] Bearing temperature sensor Xs2 showing critical overheat — potential metal press bearing failure.,False,1,7301.849126815796,1654,90,True
qwen3_4b__production,T16-typo50-v1,bearing overheta on metla press,0,Xs2,HIGH,0.89,[qwen3:4b] Bearing temperature sensor Xs2 showing critical overheat — potential catastrophic failure in metal press.,False,1,7233.287334442139,1655,91,False
qwen3_4b__production,T16-typo50-v1,bearing overheta on metla press,1,Xs2,HIGH,0.89,[qwen3:4b] Bearing temperature sensor Xs2 showing critical overheat — potential catastrophic failure in metal press.,False,1,7233.287334442139,1655,91,True
qwen3_4b__production,T16-typo50-v1,bearing overheta on metla press,2,Xs2,HIGH,0.89,[qwen3:4b] Bearing temperature sensor Xs2 showing critical overheat — potential catastrophic failure in metal press.,False,1,7233.287334442139,1655,91,True
qwen3_4b__production,T16-typo50-v2,beraing overhest on metal press,0,Xs2,HIGH,0.89,[qwen3:4b] Bearing temperature sensor Xs2 showing critical overheat — likely metal press bearing failure.,False,1,7277.552127838135,1655,90,False
qwen3_4b__production,T16-typo50-v2,beraing overhest on metal press,1,Xs2,HIGH,0.89,[qwen3:4b] Bearing temperature sensor Xs2 showing critical overheat — likely metal press bearing failure.,False,1,7277.552127838135,1655,90,True
qwen3_4b__production,T16-typo50-v2,beraing overhest on metal press,2,Xs2,HIGH,0.89,[qwen3:4b] Bearing temperature sensor Xs2 showing critical overheat — likely metal press bearing failure.,False,1,7277.552127838135,1655,90,True
qwen3_4b__production,T16-typo50-v3,bearing ovgerheat on mstal press,0,Xs2,HIGH,0.89,[qwen3:4b] Bearing temperature sensor Xs2 showing critical overheat — potential catastrophic failure in the steel press.,False,1,7436.937093734741,1656,92,False
qwen3_4b__production,T16-typo50-v3,bearing ovgerheat on mstal press,1,Xs2,HIGH,0.89,[qwen3:4b] Bearing temperature sensor Xs2 showing critical overheat — potential catastrophic failure in the steel press.,False,1,7436.937093734741,1656,92,True
qwen3_4b__production,T16-typo50-v3,bearing ovgerheat on mstal press,2,Xs2,HIGH,0.89,[qwen3:4b] Bearing temperature sensor Xs2 showing critical overheat — potential catastrophic failure in the steel press.,False,1,7436.937093734741,1656,92,True
qwen3_4b__production,T17-typo25-v1,oil pressure surge on QC lnie,0,Xs4,HIGH,0.89,[qwen3:4b] Oil pressure sensor Xs4 showing critical surge — possible hydraulic system failure.,False,1,6983.136415481567,1654,87,False
qwen3_4b__production,T17-typo25-v1,oil pressure surge on QC lnie,1,Xs4,HIGH,0.89,[qwen3:4b] Oil pressure sensor Xs4 showing critical surge — possible hydraulic system failure.,False,1,6983.136415481567,1654,87,True
qwen3_4b__production,T17-typo25-v1,oil pressure surge on QC lnie,2,Xs4,HIGH,0.89,[qwen3:4b] Oil pressure sensor Xs4 showing critical surge — possible hydraulic system failure.,False,1,6983.136415481567,1654,87,True
qwen3_4b__production,T17-typo25-v2,oil pressure surge on QC lkine,0,Xs4,HIGH,0.89,[qwen3:4b] Oil pressure sensor Xs4 showing critical surge — likely hydraulic system failure.,False,1,7122.811079025269,1654,87,False
qwen3_4b__production,T17-typo25-v2,oil pressure surge on QC lkine,1,Xs4,HIGH,0.89,[qwen3:4b] Oil pressure sensor Xs4 showing critical surge — likely hydraulic system failure.,False,1,7122.811079025269,1654,87,True
qwen3_4b__production,T17-typo25-v2,oil pressure surge on QC lkine,2,Xs4,HIGH,0.89,[qwen3:4b] Oil pressure sensor Xs4 showing critical surge — likely hydraulic system failure.,False,1,7122.811079025269,1654,87,True
qwen3_4b__production,T17-typo25-v3,oil pressue surge on QC line,0,Xs4,HIGH,0.89,[qwen3:4b] Oil pressure sensor Xs4 showing critical surge — likely hydraulic system failure on QC line.,False,1,7157.046794891357,1654,90,False
qwen3_4b__production,T17-typo25-v3,oil pressue surge on QC line,1,Xs4,HIGH,0.89,[qwen3:4b] Oil pressure sensor Xs4 showing critical surge — likely hydraulic system failure on QC line.,False,1,7157.046794891357,1654,90,True
